var15,ind_var5,ind_var8_0,ind_var12_0,ind_var13_0,ind_var30,num_var30_0,num_var30,num_var42,saldo_var30,var36,TARGET
24,1,0,0,0,1,3,3,3,90.0,99,0
53,1,0,0,0,1,3,3,3,11883.99,1,0
43,0,0,0,1,1,6,3,0,27015.0,2,0
75,1,0,0,0,1,3,3,3,140.25,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
58,1,0,0,1,1,6,6,3,109203.0,3,0
31,0,0,0,0,0,3,0,0,0.0,99,0
34,1,0,0,0,1,3,3,3,66.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
24,0,0,0,0,0,3,0,0,0.0,99,0
67,0,0,0,1,1,6,3,0,210000.0,3,0
27,1,0,0,0,1,3,3,3,90.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
27,1,0,0,0,1,3,3,3,3.0,3,0
43,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,90.0,3,0
46,1,0,0,0,1,3,3,3,60.0,1,0
23,1,0,0,0,1,3,3,3,90.0,99,0
23,1,0,0,0,1,3,3,3,3.0,2,0
47,1,0,0,0,1,3,3,3,32.4,3,0
26,0,0,0,0,0,3,0,0,0.0,99,0
54,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,3.0,3,0
26,0,0,0,0,0,3,0,0,0.0,99,0
33,1,0,0,0,1,3,3,3,3.0,99,0
42,1,0,0,0,1,3,3,3,237.75,2,0
24,1,0,0,0,1,3,3,3,15.0,3,0
23,0,1,0,0,1,3,3,3,12605.25,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
33,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
13,0,0,1,0,0,3,0,0,0.0,99,0
29,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,60.0,3,0
24,1,0,0,0,1,3,3,3,120.0,2,0
23,1,0,0,0,1,3,3,3,3.0,99,0
42,1,0,0,0,1,3,3,3,129.0,1,0
25,1,0,0,0,1,3,3,3,91.32,2,0
23,1,0,0,0,1,3,3,3,3.0,3,0
61,0,1,0,0,1,3,3,3,5192.43,1,1
23,0,0,0,0,0,3,0,0,0.0,2,0
32,0,0,0,0,0,3,0,0,0.0,99,1
37,0,0,0,0,0,3,0,0,0.0,99,1
26,1,0,0,0,1,3,3,3,18.0,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
41,1,0,1,0,1,6,6,6,67861.05,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
28,1,0,0,0,1,3,3,3,3.0,99,0
40,0,0,1,0,1,6,3,3,201500.22,2,0
23,1,0,0,0,1,3,3,3,3.0,3,0
35,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,99,0
25,1,0,0,0,1,3,3,3,3.0,3,0
45,1,0,0,0,1,3,3,3,276.33,1,0
24,1,0,0,0,1,3,3,3,3.0,3,0
27,1,0,0,0,1,3,3,3,3.0,3,0
36,1,0,0,0,1,3,3,3,239.79,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
53,1,0,0,1,1,6,6,3,60000.0,2,0
23,1,0,0,0,1,3,3,3,30.0,3,0
25,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,1,1,1,9,6,3,450004.77,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
27,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
49,1,0,0,0,1,3,3,3,165.0,1,1
34,1,0,0,0,1,3,3,3,120.0,2,0
40,1,0,0,0,1,3,3,3,725.52,1,0
23,1,0,0,0,1,3,3,3,5.46,99,0
23,1,0,0,0,1,3,3,3,90.0,1,0
38,0,0,0,0,0,3,0,0,0.0,99,1
23,1,0,0,0,1,3,3,3,360.0,2,0
48,0,1,0,0,1,3,3,3,12223.2,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
27,0,0,0,0,0,3,0,0,0.0,99,0
52,0,0,0,0,0,3,0,0,0.0,99,0
51,0,0,0,0,0,3,0,0,0.0,99,0
54,1,0,0,0,1,3,3,3,30.0,2,0
24,0,0,0,0,0,3,0,0,0.0,99,0
26,1,0,0,0,1,3,3,3,3.0,3,0
27,0,0,0,0,0,3,0,0,0.0,99,0
35,1,0,0,0,1,3,3,3,539.76,1,0
71,1,0,0,0,1,3,3,3,17004.66,1,0
26,1,0,0,0,1,3,3,3,3.0,3,0
32,1,0,0,0,1,3,3,3,16.8,99,0
36,0,0,1,1,1,9,3,0,60000.0,2,0
25,1,0,0,0,1,3,3,3,3.0,3,0
83,0,1,0,0,1,3,3,3,1800.0,2,0
24,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,645.0,2,0
30,0,0,0,0,0,3,0,0,0.0,99,0
44,1,0,0,0,1,3,3,3,6.0,99,0
26,1,0,0,0,1,3,3,3,30.0,3,0
23,1,0,0,0,1,3,3,3,360.0,1,0
27,1,0,0,0,1,3,3,3,90.0,3,0
24,1,0,0,0,1,3,3,3,3.0,99,0
29,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,6.0,99,0
31,1,0,0,0,1,3,3,3,23.1,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
48,0,1,0,0,1,3,3,3,2192.58,3,0
46,1,0,0,1,1,6,3,3,3.0,1,0
46,1,0,0,0,1,3,3,3,90.0,3,0
54,1,0,0,0,1,3,3,3,60.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,4947.18,1,0
43,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,99,1
87,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,47515.14,2,0
26,1,0,0,0,1,3,3,3,3.0,3,0
37,1,0,0,0,1,3,3,3,159.81,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
58,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,3,0
25,1,0,0,0,1,3,3,3,3.0,3,0
26,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,60.0,99,0
38,1,0,0,0,1,3,3,3,3.0,2,0
42,1,0,0,0,1,3,3,3,30.0,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
32,1,0,0,0,1,3,3,3,30.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,93.0,1,0
35,1,0,0,0,1,3,3,3,150.0,3,0
25,1,0,0,0,1,3,3,3,3.0,3,0
25,0,0,0,0,0,3,0,0,0.0,99,0
36,1,0,0,0,1,3,3,3,3.0,99,0
32,1,0,0,0,1,3,3,3,7178.34,1,0
40,0,0,0,0,0,0,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,2,0
24,0,0,0,0,0,3,0,0,0.0,99,0
30,1,0,0,0,1,3,3,3,12.84,1,0
26,1,0,0,0,1,3,3,3,15.6,99,0
34,0,0,1,0,1,6,3,3,165445.47,2,0
51,0,1,0,0,0,3,0,0,0.0,99,0
36,1,0,0,0,1,3,3,3,363.0,1,0
30,1,0,0,0,1,3,3,3,363.6,1,0
24,1,0,0,0,1,3,3,3,3.0,3,0
32,1,0,0,0,1,3,3,3,3.0,3,0
45,1,0,0,0,1,3,3,3,405.0,1,0
55,1,0,0,0,1,3,3,3,60.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
38,1,0,0,0,1,3,3,3,15.0,99,0
40,0,0,0,0,0,3,0,0,0.0,99,0
47,1,0,0,0,1,3,3,3,150.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
45,1,0,0,0,1,3,3,3,10800.0,3,0
23,1,0,0,0,1,3,3,3,90.0,3,0
36,1,0,0,0,1,3,3,3,1950.0,1,0
28,1,0,0,0,1,3,3,3,30.0,2,0
36,0,1,0,0,1,3,3,3,1352.85,1,0
23,1,0,0,0,1,3,3,3,3.99,99,0
29,1,0,0,0,1,3,3,3,1017.54,2,0
23,1,0,0,0,1,3,3,3,3.0,2,0
25,1,0,0,0,1,3,3,3,3.0,3,0
44,1,0,0,1,1,6,6,3,18300.0,3,0
48,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,153.0,99,0
27,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
44,1,0,0,0,1,3,3,3,5.73,1,0
36,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
54,1,0,0,0,1,3,3,3,3.0,3,1
40,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
84,0,0,0,1,1,6,3,0,104703.0,2,0
74,1,0,0,0,1,3,3,3,15.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
45,0,0,1,0,1,6,3,3,147334.08,2,0
23,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,13.8,99,0
23,1,0,0,0,1,3,3,3,120.0,3,0
27,1,0,0,0,1,3,3,3,12.0,3,0
23,1,0,0,0,1,3,3,3,90.0,99,0
38,1,0,0,1,1,6,6,3,30300.0,2,0
53,1,0,0,0,1,3,3,3,72.0,1,0
25,1,0,0,0,1,3,3,3,90.0,3,0
30,0,0,0,0,0,3,0,0,0.0,1,0
24,1,0,0,0,1,3,3,3,3.0,3,0
43,0,0,0,0,0,3,0,0,0.0,99,1
27,1,0,0,0,1,3,3,3,90.0,3,0
70,0,0,0,0,0,3,0,0,0.0,99,1
47,1,0,0,0,1,3,3,3,590.73,1,0
45,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
26,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,15.0,3,0
26,0,0,0,0,0,3,0,0,0.0,99,0
29,1,0,0,0,1,3,3,3,90.0,2,0
24,1,0,0,0,1,3,3,3,3.0,3,0
37,1,0,0,0,1,3,3,3,3015.72,1,0
23,1,0,0,0,1,3,3,3,90.0,3,0
38,0,0,0,0,0,3,0,0,0.0,99,1
23,1,0,0,0,1,3,3,3,3.0,99,0
78,1,0,0,1,1,6,6,3,300060.0,2,0
23,1,0,0,0,1,3,3,3,90.0,99,0
27,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,0.96,2,0
30,0,0,0,1,1,6,3,0,21435.9,1,0
23,1,0,0,0,1,3,3,3,1139.61,1,0
25,1,0,0,0,1,3,3,3,3.0,3,0
55,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,15.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
25,1,0,0,0,1,6,3,3,60.0,3,0
37,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,60.0,3,0
59,0,0,0,0,0,3,0,0,0.0,99,0
26,1,0,0,0,1,3,3,3,256.56,1,0
42,0,0,0,1,1,6,3,0,204000.0,2,0
51,1,0,0,0,1,3,3,3,3.0,99,0
37,1,0,0,0,1,3,3,3,363.0,3,1
27,1,0,0,0,1,3,3,3,53.04,1,0
41,1,0,0,0,1,3,3,3,2800.95,1,0
28,1,0,0,0,1,3,3,3,3.0,3,0
26,1,0,0,0,1,3,3,3,3.0,3,0
31,0,0,0,0,0,3,0,0,0.0,99,0
42,0,0,0,0,0,3,0,0,0.0,99,0
39,1,0,0,0,1,3,3,3,39041.1,1,0
27,1,0,0,0,1,3,3,3,3.0,3,0
57,1,0,0,0,1,3,3,3,5050.98,1,0
24,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,3.0,99,0
47,1,0,0,0,1,3,3,3,15.57,1,0
56,1,0,0,1,1,6,6,3,89958.0,3,0
49,0,0,0,0,0,3,0,0,0.0,99,0
23,0,1,0,0,1,3,3,3,3953.04,2,0
37,1,0,1,1,1,9,9,6,18870.0,1,0
24,1,0,0,0,1,3,3,3,3.0,3,0
26,1,0,0,0,1,3,3,3,3.0,99,0
35,1,0,0,0,1,3,3,3,1281.48,1,0
41,1,0,0,0,1,3,3,3,55.53,1,0
34,1,0,0,0,1,3,3,3,0.36,1,1
37,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,150.0,3,0
33,1,0,0,0,1,3,3,3,690.0,2,0
24,1,0,0,0,1,3,3,3,90.0,3,0
60,1,0,0,0,1,3,3,3,0.96,2,0
34,1,0,0,0,1,3,3,3,11603.04,1,0
47,1,0,1,0,1,6,6,6,61615.71,2,0
24,0,0,0,0,0,3,0,0,0.0,99,0
33,0,0,0,0,0,3,0,0,0.0,99,0
44,1,0,0,0,1,3,3,3,30.51,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
35,1,0,1,1,1,9,6,3,61653.0,1,0
29,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,6.0,3,0
38,1,0,0,0,1,3,3,3,7.02,99,1
23,1,0,0,0,1,3,3,3,90.0,3,0
55,1,0,0,0,1,3,3,3,30000.0,2,0
44,1,0,0,0,1,3,3,3,418.95,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
55,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,6.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
36,1,0,0,0,1,3,3,3,3.0,99,0
37,1,0,0,0,1,3,3,3,45.0,3,0
23,1,0,0,0,1,3,3,3,90.0,1,0
34,0,0,0,0,0,3,0,0,0.0,99,1
23,1,0,0,0,1,3,3,3,90.0,3,0
51,0,0,0,0,0,3,0,0,0.0,1,0
30,1,0,0,0,1,3,3,3,3.0,3,0
55,1,0,1,1,1,9,6,3,120060.0,2,0
23,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,101.91,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
25,0,0,0,0,0,3,0,0,0.0,99,0
85,1,0,0,1,1,6,6,3,300015.0,2,0
23,1,0,0,0,1,3,3,3,6.0,3,0
25,1,0,0,0,1,3,3,3,3.0,3,0
53,1,0,0,0,1,3,3,3,3.0,3,0
58,1,0,0,0,1,3,3,3,1173.69,2,0
36,1,0,0,0,1,3,3,3,15.0,3,0
40,1,0,0,0,1,3,3,3,1671.6,1,0
31,1,0,0,0,1,3,3,3,300.0,1,0
44,1,0,0,0,1,3,3,3,6000.0,2,0
22,1,0,0,0,1,3,3,3,240.0,1,0
22,1,0,0,0,1,3,3,3,90.0,0,0
28,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,99,0
53,0,0,0,0,0,3,0,0,0.0,99,0
44,1,0,0,0,1,3,3,3,6000.0,3,0
22,1,0,0,0,1,3,3,3,90.0,3,0
25,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
40,1,0,0,1,1,6,6,3,120019.86,2,0
54,0,0,0,0,0,3,0,0,0.0,99,1
23,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,90.0,3,0
27,1,0,0,0,1,3,3,3,3.0,99,0
38,0,0,0,0,0,3,0,0,0.0,99,0
47,1,0,0,0,1,3,3,3,60.0,99,0
38,0,0,0,0,0,3,0,0,0.0,99,0
39,0,0,1,0,1,6,3,3,128021.31,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
41,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,30.0,99,0
41,1,0,0,0,1,3,3,3,106576.59,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
25,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,99,0
22,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,99,0
48,1,0,0,0,1,3,3,3,150.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
41,0,0,1,0,1,6,3,3,601.26,1,0
23,1,0,0,0,1,3,3,3,90.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
29,1,0,0,0,1,3,3,3,3.0,3,0
43,1,0,0,0,1,3,3,3,2012.7,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
31,0,1,0,0,1,3,3,3,1.35,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
31,1,0,0,0,1,3,3,3,4006.14,1,0
27,1,0,0,0,1,3,3,3,3.0,3,0
17,0,0,1,0,1,3,3,3,36012.69,1,0
26,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
22,1,0,0,0,1,3,3,3,90.0,3,0
24,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,2,0
44,1,0,0,0,1,3,3,3,60.0,3,0
68,0,0,0,0,0,3,0,0,0.0,99,0
34,0,1,0,0,1,3,3,3,5400.0,1,0
75,1,0,0,0,1,3,3,3,471.0,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,3,0
27,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
53,1,0,0,0,1,3,3,3,15.0,3,0
47,1,0,0,0,1,3,3,3,30.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,15.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
54,1,0,0,0,1,3,3,3,25200.0,2,0
43,0,0,0,0,0,3,0,0,0.0,99,0
30,1,0,0,0,1,3,3,0,-77.34,1,0
25,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,99,0
23,1,0,0,0,1,3,3,3,90.0,99,0
39,1,0,0,0,1,3,3,3,22.68,99,0
40,0,0,0,0,0,3,0,0,0.0,99,0
84,1,0,1,0,1,6,6,6,420504.84,2,0
26,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
94,1,0,0,0,1,3,3,3,6.0,2,0
23,1,0,0,0,1,3,3,3,120.0,3,0
22,0,0,1,0,1,3,3,3,600.33,99,0
33,1,0,0,0,1,3,3,3,3.0,3,0
25,0,0,0,0,0,3,0,0,0.0,99,1
43,1,0,0,0,1,3,3,3,8.13,1,1
79,1,0,0,0,1,3,3,3,6939.18,1,0
56,1,0,0,0,1,3,3,3,15.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
49,1,0,0,0,1,3,3,3,15300.0,3,0
65,1,0,0,0,1,3,3,3,763.68,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
27,1,0,0,0,1,3,3,3,580.38,1,0
24,1,0,0,0,1,3,3,3,90.0,99,0
56,1,0,1,0,1,6,3,3,303.0,2,0
24,1,0,0,0,1,3,3,3,15.0,99,0
56,1,0,0,0,1,3,3,3,334.26,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,492.87,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
35,1,0,0,0,1,3,3,3,15.0,3,0
73,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
36,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
57,0,0,0,0,0,3,0,0,0.0,99,0
29,0,1,0,0,1,3,3,3,838.5,3,0
41,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
33,0,1,0,0,1,3,3,3,4209.57,1,0
30,1,0,0,0,1,3,3,3,3.0,99,0
25,1,0,0,0,1,3,3,3,30.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
26,1,0,0,0,1,3,3,3,90.0,3,0
58,0,0,0,0,0,0,0,0,0.0,1,0
46,1,0,0,0,1,3,3,3,259.5,2,0
25,1,0,0,0,1,3,3,3,145.02,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
66,0,0,0,0,0,3,0,0,0.0,99,0
30,1,0,0,0,1,3,3,3,27.9,1,0
54,0,0,0,0,0,3,0,0,0.0,99,1
32,1,0,0,0,1,3,3,3,138.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,216.03,3,0
55,1,0,0,0,1,6,6,6,12147.27,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
36,1,0,0,0,1,3,3,3,3.0,3,0
35,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,3.0,3,0
49,1,0,0,0,1,3,3,3,7682.61,1,0
44,1,0,0,0,1,3,3,3,57.27,2,0
45,1,0,0,0,1,3,3,3,12885.69,1,0
30,1,0,0,0,1,3,3,3,3.0,99,0
26,1,0,1,0,1,6,6,6,12054.63,1,0
24,1,0,0,0,1,3,3,3,3.0,3,0
47,1,0,0,0,1,3,3,3,3.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,99,0
30,1,0,0,0,1,3,3,3,3.0,3,0
50,0,0,1,1,1,9,3,0,75450.0,2,0
33,1,0,1,0,1,6,6,6,1407.09,1,0
73,0,0,0,1,1,6,3,0,36000.0,3,0
23,1,0,0,0,1,3,3,3,3.0,99,0
44,0,0,0,0,0,3,0,0,0.0,99,0
33,1,0,0,0,1,3,3,3,4043.85,2,0
28,1,0,0,0,1,3,3,3,3.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
24,0,0,0,0,0,3,0,0,0.0,99,0
44,0,0,1,0,1,6,3,3,120333.66,3,0
23,1,0,0,0,1,3,3,3,90.0,3,0
24,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
32,0,0,0,0,0,3,0,0,0.0,99,0
38,0,0,0,0,0,3,0,0,0.0,99,0
22,1,0,0,0,1,3,3,3,90.0,3,0
22,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
49,0,0,0,0,0,0,0,0,0.0,99,0
35,1,0,0,0,1,3,3,3,630.75,3,0
67,1,0,0,0,1,3,3,3,2310.3,1,0
23,1,0,0,0,1,3,3,3,11.52,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,3.0,3,0
48,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,157.5,1,0
47,1,0,0,0,1,3,3,3,3.0,3,0
52,1,0,0,1,1,6,6,3,210006.0,3,0
24,1,0,0,0,1,3,3,3,90.0,99,0
25,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
35,1,0,0,0,1,3,3,3,24.0,2,0
23,1,0,0,0,1,3,3,3,3.0,3,0
55,1,0,1,0,1,6,6,6,31087.5,1,0
31,1,0,0,0,1,3,3,3,915.0,1,0
30,0,0,0,0,0,3,0,0,0.0,99,0
28,1,0,0,0,1,3,3,3,150.0,2,0
45,0,0,0,0,0,3,0,0,0.0,99,1
48,0,0,0,0,0,3,0,0,0.0,99,0
32,1,0,0,0,1,3,3,3,15.0,1,0
25,0,0,0,0,0,3,0,0,0.0,99,0
39,1,0,0,0,1,3,3,3,84.0,3,0
44,0,0,1,1,1,9,3,0,134997.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,99,0
27,1,0,0,0,1,3,3,3,3.0,1,0
35,1,0,0,0,1,3,3,3,54.33,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
39,0,0,0,0,0,3,0,0,0.0,99,0
28,0,1,0,0,1,3,3,3,195.0,1,0
74,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,2,0
23,1,0,0,0,1,3,3,3,3.0,99,0
36,1,0,0,0,1,3,3,3,1084.83,1,0
53,0,0,1,0,0,6,0,0,0.0,2,0
30,1,0,0,0,1,3,3,3,3.0,3,0
28,1,0,0,0,1,3,3,3,4.17,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
49,1,0,0,0,1,3,3,3,16.8,1,0
31,1,0,0,0,1,3,3,3,2836.26,2,0
23,1,0,0,0,1,3,3,3,3.0,99,0
53,1,0,0,0,1,3,3,3,3300.0,2,0
41,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,6.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
43,0,0,0,0,0,3,0,0,0.0,99,1
34,1,0,0,0,1,3,3,3,105.0,3,0
52,1,0,0,0,1,3,3,3,66.0,2,0
29,1,0,0,0,1,3,3,3,3678.0,1,0
30,1,0,0,0,1,3,3,3,3825.0,2,0
44,1,0,0,0,1,3,3,3,9450.0,1,0
30,0,0,0,0,0,3,0,0,0.0,99,0
24,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
35,1,0,0,0,1,3,3,3,3.0,3,1
39,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
48,0,0,1,0,1,3,3,3,3601.38,1,0
41,1,0,0,0,1,3,3,3,60.0,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
41,0,0,0,1,1,6,3,0,91285.53,2,0
43,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,99,0
46,0,0,0,0,0,3,0,0,0.0,99,0
25,0,0,0,0,0,3,0,0,0.0,99,0
47,1,0,0,0,1,3,3,3,120.93,1,0
39,1,0,0,0,1,3,3,3,630.0,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
48,1,0,0,0,1,3,3,3,1540.8,1,0
37,1,0,0,0,1,3,3,3,1645.89,99,0
34,1,0,1,0,1,6,6,6,45318.78,1,0
24,1,0,0,0,1,3,3,3,3.0,2,0
22,1,0,0,0,1,3,3,3,90.0,0,0
62,1,0,0,0,1,3,3,3,6.0,3,0
22,1,0,0,0,1,3,3,3,90.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
17,0,0,1,0,1,3,3,3,9004.35,99,0
24,0,0,0,0,0,3,0,0,0.0,99,0
34,1,0,0,0,1,3,3,3,965.34,1,0
23,1,0,0,0,1,3,3,3,30.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,90.0,99,0
